Id,Longitude,Latitude,Building Area,Floor_Label,Layout_Label,Building_Type_Label,Orientation_Label,Structure_Label,Decoration_Label,Elevator_Label,Ownership_Label,Total_Rooms,Num_Rooms,price
13335,104.109117,30.640815,85.31,3,1,1,6,1,2,0,1,5,2,1.1
13336,104.079023,30.661808,52.12,2,1,2,1,2,2,1,1,3,1,1.597
13337,104.101183,30.634399,56,3,1,1,9,3,0,0,1,4,1,0.9
13338,104.139946,30.603681,78.8,3,1,2,1,3,3,1,1,5,2,1.66
13339,104.139946,30.603681,62.46,2,1,2,6,3,2,1,1,5,2,1.5
13340,104.108016,30.652953,30.73,1,1,3,2,2,2,1,1,3,1,0.58
13341,104.148615,30.595173,72.01,2,1,2,6,3,3,1,1,7,3,1.65
13342,104.079023,30.661808,54.49,3,1,2,1,2,2,1,1,3,1,1.8
13343,104.129296,30.631525,67.3,3,1,1,6,1,2,0,5,5,2,0.84
13344,104.148615,30.595173,57.13,3,1,2,6,3,3,1,1,5,2,1.005
13345,104.095212,30.645407,126.65,1,1,2,10,2,2,1,1,7,3,2.9
13346,104.148615,30.595173,74.9,3,1,2,2,3,3,1,4,5,2,1.55
13347,104.129296,30.631525,76.34,2,1,1,6,1,2,0,1,5,2,0.995
13348,104.148615,30.595173,76.95,3,1,2,6,3,0,1,4,5,2,1.55
13349,104.10609,30.643613,49.32,3,1,1,9,4,2,0,1,4,1,0.618
13350,104.095212,30.645407,61.64,1,1,1,1,1,2,0,1,5,2,0.7
13351,104.079023,30.661808,49.17,2,1,2,2,2,2,1,1,5,2,1.66
13352,104.129948,30.616356,58.63,2,1,1,6,4,2,0,1,5,2,0.72
13353,104.108016,30.652953,57.65,2,1,1,1,1,2,0,1,5,2,0.61
13354,104.108016,30.652953,51.09,2,1,1,5,3,2,1,1,4,1,0.715
13355,104.095212,30.645407,37.63,3,1,2,6,2,2,1,1,2,1,0.51
13356,104.090188,30.648746,47.48,2,1,2,1,2,0,1,1,2,1,1.3
13357,104.148615,30.595173,51.23,3,1,2,5,3,2,1,1,5,2,1.03
13358,104.101183,30.634399,65.41,1,1,3,2,1,2,0,1,5,2,0.8
13359,104.148615,30.595173,54.33,1,1,2,6,3,3,1,1,5,2,1.15
13360,104.148615,30.595173,47.64,1,1,2,10,3,0,1,1,5,2,1.02
13361,104.105971,30.622327,64.58,2,1,1,2,1,3,0,1,5,2,1.08
13362,104.095212,30.645407,63.1,3,1,1,6,2,2,0,1,5,2,0.75
13363,104.095212,30.645407,58.87,2,1,2,1,2,2,1,1,4,1,0.8
13364,104.108016,30.652953,44.57,3,1,1,2,2,2,1,1,3,1,0.558
13365,104.079023,30.661808,88.58,2,1,2,2,4,0,0,1,7,3,2.5
13366,104.079023,30.661808,121.89,1,1,1,1,4,2,0,1,7,3,3.5
13367,104.090188,30.648746,39.21,3,1,1,2,4,3,0,1,4,1,0.58
13368,104.086422,30.660374,47.46,3,1,3,10,3,3,1,1,4,1,0.947
13369,104.095212,30.645407,31.81,3,1,2,6,2,3,1,1,3,1,0.4
13370,104.106408,30.613229,90.3,2,1,1,3,4,2,0,1,5,2,1.26
13371,104.108016,30.652953,62.63,1,1,3,6,3,3,1,1,4,1,0.87
13372,104.095212,30.645407,62.62,2,1,3,10,3,2,1,1,4,1,1.36
13373,104.148615,30.595173,50.23,1,1,2,10,3,2,1,1,5,2,1.05
13374,104.139946,30.603681,62.46,1,1,2,9,3,3,1,1,5,2,1.24
13375,104.10609,30.643613,50.46,3,1,1,2,4,2,0,1,4,1,0.75
13376,104.079023,30.661808,58.65,3,1,1,6,1,2,0,1,6,3,1.98
13377,104.079023,30.661808,53.71,2,1,1,6,3,3,0,1,4,1,1.84
13378,104.079023,30.661808,77.39,3,1,1,6,2,1,0,1,5,2,2.19
13379,104.110108,30.627605,42.21,3,1,2,6,2,0,1,1,3,1,0.62
13380,104.108016,30.652953,59.22,3,1,2,2,4,2,0,5,5,2,0.56
13381,104.090188,30.648746,87.02,1,1,3,6,2,2,1,1,6,2,1.55
13382,104.105971,30.622327,64.56,1,1,1,10,4,2,0,1,5,2,1.28
13383,104.106408,30.613229,47.32,1,1,1,1,1,0,0,1,4,1,0.525
13384,104.106408,30.613229,68.33,1,1,1,2,1,0,0,2,5,2,1.12
13385,104.148615,30.595173,51.89,2,1,2,6,3,3,1,1,5,2,1.18
13386,104.148615,30.595173,81.75,3,1,2,4,3,3,1,4,5,2,1.58
13387,104.086422,30.660374,83.65,1,1,1,6,3,2,1,1,5,2,1.87
13388,104.148615,30.595173,51.18,3,1,2,5,3,2,1,1,5,2,1
13389,104.095212,30.645407,60.72,1,1,2,6,2,2,1,1,4,1,1.15
13390,104.086422,30.660374,20.49,2,1,2,2,3,2,1,1,3,1,0.39
13391,104.108016,30.652953,47.14,3,1,1,1,4,2,0,1,4,1,0.46
13392,104.090188,30.648746,53.33,3,1,1,2,4,2,0,1,5,2,0.84
13393,104.139946,30.603681,75.72,3,1,2,9,3,0,1,1,5,2,1.6
13394,104.139946,30.603681,78.01,1,1,2,6,3,3,1,1,5,2,1.59
13395,104.079023,30.661808,55.29,2,1,2,6,2,0,1,1,4,1,1.85
13396,104.139946,30.603681,64.51,3,1,2,9,3,2,1,1,5,2,1.379
13397,104.148615,30.595173,70.76,2,1,2,6,3,3,1,1,7,3,1.53
13398,104.106408,30.613229,44.22,3,1,1,4,3,0,0,1,4,1,0.505
13399,104.106408,30.613229,70.23,2,1,1,1,3,0,0,1,5,2,1.05
13400,104.148615,30.595173,46.85,1,1,3,2,3,0,1,1,5,2,0.957
13401,104.148615,30.595173,51.18,3,1,2,5,3,3,1,1,5,2,1.05
13402,104.090188,30.648746,154.84,3,1,2,10,2,0,1,1,7,3,5.68
13403,104.108016,30.652953,49.76,1,1,1,1,1,2,0,1,5,2,0.652
13404,104.086422,30.660374,47.46,3,1,3,3,3,3,1,1,4,1,0.945
13405,104.086422,30.660374,55.32,2,1,1,6,4,0,0,1,4,1,0.64
13406,104.086422,30.660374,31.73,3,1,1,6,4,2,0,1,4,1,0.87
13407,104.129296,30.631525,85.82,2,1,3,5,2,1,1,1,5,2,1.55
13408,104.105971,30.622327,86.34,3,1,2,6,3,0,1,5,5,2,2.2
13409,104.139946,30.603681,59.51,1,1,2,3,3,3,1,3,5,2,1.2
13410,104.092735,30.628106,46.72,1,1,2,6,2,2,1,3,4,1,0.8
13411,104.090188,30.648746,36.81,2,1,3,2,2,2,1,1,4,1,0.74
13412,104.108016,30.652953,29.84,3,1,3,6,2,2,1,1,3,1,0.58
13413,104.079023,30.661808,73.95,2,1,2,6,2,2,1,1,5,2,2.9
13414,104.079023,30.661808,54.72,2,1,2,10,2,2,1,1,4,1,2.1
13415,104.10609,30.643613,56.76,1,1,3,5,2,3,1,1,4,1,1.28
13416,104.105971,30.622327,71.83,1,1,1,6,4,0,0,1,5,2,1.05
13417,104.129296,30.631525,49.39,2,1,2,1,4,2,0,1,4,1,0.72
13418,104.101183,30.634399,44.74,3,1,3,10,2,2,1,1,3,1,0.52
13419,104.079023,30.661808,60.39,2,1,2,6,2,0,1,1,5,2,1.98
13420,104.106408,30.613229,68.29,3,1,2,6,3,2,0,2,5,2,0.78
13421,104.106408,30.613229,69.7,3,1,1,6,4,2,0,1,5,2,0.793
13422,104.129296,30.631525,62,2,1,2,8,3,2,0,1,5,2,1
13423,104.148615,30.595173,70.75,1,1,2,1,3,3,1,3,6,2,1.25
13424,104.095212,30.645407,35.27,2,1,2,6,2,2,1,1,2,1,0.369
13425,104.090188,30.648746,69.21,3,1,1,6,1,3,0,1,6,3,1.35
13426,104.101183,30.634399,55.39,2,1,1,4,4,2,1,1,3,1,0.58
13427,104.079023,30.661808,104.83,2,1,1,2,1,2,0,1,7,2,2.6
13428,104.079023,30.661808,59.23,2,1,2,6,2,2,1,1,4,1,0.868
13429,104.086422,30.660374,41.37,1,1,3,2,4,2,0,1,5,2,1.285
13430,104.105971,30.622327,86.35,1,1,2,10,3,3,1,5,6,2,1.8
13431,104.148615,30.595173,82.29,1,1,2,5,3,2,1,1,7,3,1.62
13432,104.090188,30.648746,93,2,1,1,8,1,2,0,1,6,3,1.35
13433,104.108016,30.652953,45.11,3,1,1,2,2,3,1,1,4,1,0.65
13434,104.092735,30.628106,84.41,2,1,2,2,2,3,1,1,5,2,1.68
13435,104.139946,30.603681,55.7,3,1,2,10,3,3,1,1,5,2,1.18
13436,104.095212,30.645407,65.42,1,1,3,2,2,2,1,1,5,2,1.36
13437,104.106408,30.613229,196.55,3,1,1,2,3,2,1,1,10,5,4.4
13438,104.148615,30.595173,73.62,2,1,2,9,3,3,1,1,5,2,1.6
13439,104.090188,30.648746,45.2,2,1,2,1,2,3,1,1,4,1,1.05
13440,104.095212,30.645407,83.01,3,1,3,9,3,3,1,1,6,2,1.75
13441,104.079023,30.661808,55.76,3,1,2,6,2,2,1,1,3,1,1.4
13442,104.148615,30.595173,51.14,3,1,2,5,3,2,1,1,5,2,1.01
13443,104.105971,30.622327,69.06,2,1,1,6,3,2,0,5,6,2,0.95
13444,104.106408,30.613229,55.63,1,1,2,2,3,2,1,1,4,1,0.742
13445,104.079023,30.661808,102.52,3,1,1,6,4,2,1,1,5,2,1.8
13446,104.095212,30.645407,54.58,3,1,1,6,3,3,0,1,5,2,0.65
13447,104.106408,30.613229,50.8,1,1,2,6,2,0,1,1,4,1,0.6
13448,104.101183,30.634399,70.97,3,1,1,6,3,2,0,1,5,2,1.3
13449,104.079023,30.661808,98.98,3,1,2,9,2,0,1,1,2,1,2.6
13450,104.148615,30.595173,50.19,2,1,2,6,3,2,1,1,5,2,1.05
13451,104.108016,30.652953,99.63,2,1,1,6,1,2,0,1,5,2,1.13
13452,104.108016,30.652953,62.5,3,1,1,1,3,0,1,1,4,1,0.8
13453,104.095212,30.645407,75.36,2,1,1,6,4,3,0,1,5,2,0.85
13454,104.079023,30.661808,47.53,3,1,2,3,2,2,1,1,4,1,1.86
13455,104.086422,30.660374,154.13,3,2,1,6,3,0,0,1,8,3,3.6
13456,104.105971,30.622327,75.79,1,1,1,1,3,0,1,1,5,2,1.8
13457,104.130788,30.609867,71.02,1,1,1,6,3,0,0,1,5,2,0.92
13458,104.086422,30.660374,39.9,2,1,1,2,1,0,0,1,4,1,0.6
13459,104.148615,30.595173,51.15,3,1,2,9,3,2,1,1,5,2,0.956
13460,104.108016,30.652953,85.48,1,1,1,6,4,2,0,1,5,2,1.14
13461,104.092735,30.628106,85.29,1,1,2,10,2,2,1,1,5,2,1.66
13462,104.101183,30.634399,55.56,3,1,1,5,2,2,1,1,4,1,0.92
13463,104.079023,30.661808,47.92,2,1,2,6,2,2,1,1,4,1,1.69
13464,104.079023,30.661808,47.69,2,1,2,6,2,2,1,1,4,1,1.6
13465,104.148615,30.595173,58.9,1,1,2,5,3,0,1,3,5,2,1
13466,104.092735,30.628106,77.84,2,1,3,3,3,2,1,1,5,2,2.58
13467,104.148615,30.595173,75.74,2,1,3,10,3,3,1,1,6,2,1.498
13468,104.090188,30.648746,40.39,1,1,1,4,2,3,1,1,3,1,0.707
13469,104.086422,30.660374,67.72,2,1,2,2,1,2,0,3,5,2,0.8
13470,104.110108,30.627605,70.3,3,1,1,1,1,1,0,2,6,2,0.768
13471,104.086422,30.660374,92.87,3,1,1,9,3,3,1,1,5,2,2
13472,104.090188,30.648746,73.06,1,1,1,8,4,3,0,1,5,2,1.5
13473,104.090188,30.648746,39.67,2,1,1,3,2,3,1,1,4,1,0.82
13474,104.108016,30.652953,71,1,1,1,10,4,2,0,1,6,2,0.82
13475,104.079023,30.661808,56.87,3,1,1,2,1,2,0,1,5,2,1.615
13476,104.130788,30.609867,54.06,1,1,1,10,3,2,1,1,4,1,0.79
13477,104.079023,30.661808,178.92,2,1,2,9,2,2,1,1,4,2,3.25
13478,104.110108,30.627605,50.52,3,1,1,9,6,2,0,1,4,1,0.73
13479,104.086422,30.660374,48,1,1,3,3,3,3,1,1,4,1,0.92
13480,104.079023,30.661808,53.27,3,1,2,6,2,2,1,1,2,1,1.35
13481,104.10609,30.643613,46.2,1,1,1,6,3,2,1,1,4,1,0.72
13482,104.092735,30.628106,109.55,1,1,3,2,3,0,1,1,8,3,3.4
13483,104.079023,30.661808,82.09,1,1,1,6,1,2,0,1,6,3,0.95
13484,104.148615,30.595173,46.92,1,1,2,10,3,3,1,1,5,2,0.96
13485,104.090188,30.648746,81.29,2,1,2,6,2,3,1,1,5,2,2.2
13486,104.148615,30.595173,75.74,2,1,3,10,3,3,1,1,6,2,1.52
13487,104.110108,30.627605,68.04,3,1,3,6,2,2,1,1,5,2,1.12
13488,104.110108,30.627605,64.41,2,1,1,2,1,0,0,1,5,2,0.75
13489,104.110108,30.627605,48.83,3,1,3,3,2,2,1,1,4,1,0.76
13490,104.148615,30.595173,56.6,3,1,2,6,3,2,1,1,5,2,1.23
13491,104.086422,30.660374,215.47,1,1,1,7,1,0,1,1,9,4,3.3
13492,104.10609,30.643613,48.15,3,1,1,5,3,2,0,1,4,1,0.63
13493,104.079023,30.661808,64.68,1,1,1,1,4,2,0,1,5,2,1.65
13494,104.079023,30.661808,91.11,1,1,1,3,3,2,1,1,5,2,1.85
13495,104.148615,30.595173,68.86,3,1,2,9,3,2,1,1,5,2,1.42
13496,104.105971,30.622327,63.53,3,1,1,1,4,2,0,1,5,2,0.86
13497,104.086422,30.660374,47.46,2,1,3,3,3,3,1,1,4,1,0.938
13498,104.086422,30.660374,84.44,3,1,1,3,3,2,1,1,5,2,1.75
13499,104.079023,30.661808,44.95,2,1,1,1,1,1,0,1,3,1,1.53
13500,104.086422,30.660374,188.96,2,1,1,6,1,0,1,1,11,6,2.72
13501,104.092735,30.628106,35.91,3,1,2,2,2,2,1,1,3,1,0.39
13502,104.079023,30.661808,47.87,2,1,1,8,2,2,1,1,4,1,0.68
13503,104.092735,30.628106,38.93,3,1,2,2,2,0,1,1,2,1,0.36
13504,104.092735,30.628106,61.39,3,1,2,2,2,0,1,1,4,1,0.565
13505,104.095212,30.645407,62.57,3,1,3,5,3,3,1,1,6,2,0.97
13506,104.095212,30.645407,75.12,3,1,2,6,1,3,0,5,5,2,0.85
13507,104.095212,30.645407,48.54,3,1,2,5,4,2,0,1,4,1,0.635
13508,104.079023,30.661808,73.31,1,1,2,6,2,0,1,1,5,2,2.88
13509,104.108016,30.652953,88.51,1,1,3,6,2,3,1,1,5,2,2.3
13510,104.092735,30.628106,51.06,3,1,2,2,2,0,1,1,4,1,0.47
13511,104.092735,30.628106,41.29,3,1,2,2,2,0,1,1,0,0,0.38
13512,104.079023,30.661808,55.29,2,1,2,6,2,3,1,1,4,1,2
13513,104.079023,30.661808,47.92,3,1,2,2,2,0,1,1,4,1,1.71
13514,104.079023,30.661808,56.68,2,1,3,1,2,2,1,1,5,2,2.02
13515,104.148615,30.595173,47,3,1,2,10,3,3,1,1,5,2,0.87
13516,104.079023,30.661808,47.92,3,1,2,6,2,3,1,1,4,1,1.74
13517,104.109117,30.640815,69.18,2,1,1,6,4,2,0,1,5,2,0.89
13518,104.109117,30.640815,170.09,3,3,1,6,4,2,0,1,12,5,3.442
13519,104.110108,30.627605,76.45,3,1,1,6,1,2,0,1,5,2,0.878
13520,104.095212,30.645407,60.12,1,1,3,2,3,3,1,1,6,2,0.95
13521,104.105971,30.622327,59.91,3,1,1,1,2,0,1,1,4,1,1.2
13522,104.090188,30.648746,55.29,3,1,2,3,2,2,1,1,4,1,0.93
13523,104.109117,30.640815,81.78,3,1,3,6,3,3,1,1,5,2,1.65
13524,104.110108,30.627605,48.17,1,1,3,2,2,0,1,1,5,2,0.76
13525,104.106408,30.613229,51.26,1,1,1,1,2,3,1,1,5,1,0.8
13526,104.079023,30.661808,63.63,2,1,1,1,1,0,0,1,6,3,1.99
13527,104.079023,30.661808,106.79,1,1,1,2,1,2,0,1,7,4,2.2
13528,104.079023,30.661808,100.2,2,1,1,6,1,3,0,1,7,3,3.1
13529,104.10609,30.643613,87.55,2,1,1,6,2,2,0,1,5,2,1.56
13530,104.130788,30.609867,86.38,2,1,2,9,3,3,1,1,5,2,1.66
13531,104.148615,30.595173,89.41,3,1,3,9,2,3,1,1,6,2,1.99
13532,104.110108,30.627605,66.94,3,1,1,9,4,2,0,1,5,2,0.77
13533,104.106408,30.613229,89,1,1,1,2,2,2,0,1,5,2,1.4
13534,104.106408,30.613229,78.34,3,1,1,8,1,1,0,1,5,2,0.88
13535,104.148615,30.595173,51.28,1,1,2,5,3,3,1,1,5,2,0.96
13536,104.090188,30.648746,44.54,2,1,1,10,2,0,1,2,4,1,1.23
13537,104.086422,30.660374,61.24,3,1,3,5,3,1,1,1,5,2,1.68
13538,104.148615,30.595173,74.9,3,1,2,6,3,2,1,4,6,2,1.39
13539,104.148615,30.595173,75.29,2,1,2,6,3,3,1,1,6,2,1.53
13540,104.095212,30.645407,68.35,3,1,1,5,1,2,0,1,5,2,0.828
13541,104.129296,30.631525,52.33,2,1,2,6,4,3,0,1,4,1,0.78
13542,104.148615,30.595173,50.55,1,1,2,5,3,3,1,1,5,2,0.98
13543,104.148615,30.595173,59.58,2,1,2,10,3,2,1,1,5,2,1.3
13544,104.092735,30.628106,74.31,2,1,2,10,2,0,1,1,5,2,0.8
13545,104.129948,30.616356,77.31,2,1,1,6,1,2,0,3,5,2,1.15
13546,104.095212,30.645407,63.81,2,1,1,6,1,2,0,1,5,2,0.69
13547,104.079023,30.661808,80.31,2,1,1,6,4,2,0,1,6,3,2.59
13548,104.06255,30.698014,77.47,1,1,1,10,4,2,0,1,6,2,0.88
13549,104.055157,30.684238,81.22,1,1,3,6,2,3,1,1,5,2,1.62
13550,104.059439,30.704977,78.47,2,1,1,6,4,2,0,1,6,3,0.78
13551,104.028661,30.695159,72.4,1,1,2,6,2,2,1,1,5,2,1.078
13552,104.081153,30.692591,74.82,2,1,1,2,1,2,0,1,6,2,0.93
13553,104.059439,30.704977,80.58,3,1,1,3,4,2,0,1,5,2,0.95
13554,104.058765,30.69756,84.14,2,1,2,1,3,2,1,1,5,2,1.58
13555,104.058765,30.69756,66.5,3,1,3,6,3,2,0,1,5,2,0.7
13556,104.045943,30.697954,84.18,1,1,2,10,3,2,1,1,5,2,1.69
13557,104.081153,30.692591,63.21,1,1,3,6,2,1,1,1,6,2,1
13558,104.045943,30.697954,52.29,3,1,2,6,1,2,0,1,5,2,0.53
13559,104.055157,30.684238,35.98,3,1,1,1,4,2,0,1,3,1,0.41
13560,104.054964,30.668421,55.41,2,1,1,8,1,1,0,1,5,2,0.67
13561,104.045943,30.697954,85.83,1,1,2,10,3,0,1,1,5,2,1.96
13562,104.058765,30.69756,34.83,3,3,3,2,2,2,1,1,5,2,0.6
13563,104.032417,30.70297,66.78,3,1,1,6,1,2,0,1,6,2,0.85
13564,104.059439,30.704977,125.02,3,2,1,2,1,3,0,1,8,3,1.75
13565,104.047248,30.702914,46.96,2,1,1,6,4,0,0,1,4,1,0.61
13566,104.081153,30.692591,92.98,1,1,1,6,3,2,0,1,5,2,1.15
13567,104.058765,30.69756,100.59,3,1,1,8,1,2,0,1,5,2,0.83
13568,104.045442,30.722112,100.86,2,1,1,8,2,3,1,1,7,3,1.445
13569,104.071056,30.713695,61.42,1,1,3,6,3,2,1,1,5,2,0.73
13570,104.058765,30.69756,63,3,1,1,2,3,2,1,1,5,2,0.7
13571,104.032417,30.70297,88.19,3,1,1,6,2,2,0,1,6,3,1.1
13572,104.045442,30.722112,78.08,1,1,1,1,2,2,1,1,5,2,1
13573,104.055157,30.684238,60.51,1,1,2,2,2,2,1,1,3,1,0.75
13574,104.071056,30.713695,53.91,2,1,1,1,2,3,1,1,5,2,0.64
13575,104.055157,30.684238,76.7,3,1,1,1,4,2,0,1,6,2,1.1
13576,104.028661,30.695159,62.72,2,1,2,6,4,2,0,1,5,2,0.92
13577,104.035722,30.680946,50.62,3,1,1,2,1,2,0,1,4,1,0.55
13578,104.093738,30.682859,59.82,3,1,1,6,1,2,0,1,5,2,0.6
13579,104.045943,30.697954,43.59,3,3,2,9,2,3,1,1,4,1,1.09
13580,104.055157,30.684238,57.04,3,1,1,6,3,2,0,1,5,2,0.6
13581,104.081153,30.692591,68.72,3,1,3,6,3,2,1,1,6,2,1.32
13582,104.059439,30.704977,44.64,2,1,2,9,1,1,0,3,4,1,0.4
13583,104.04611,30.682512,87.31,3,1,1,6,1,2,0,1,5,2,0.74
13584,104.058765,30.69756,77.61,3,1,1,8,1,2,0,1,5,2,0.82
13585,104.058765,30.69756,82.6,2,1,1,6,1,3,0,1,5,2,0.9
13586,104.071056,30.713695,89.08,1,1,1,6,3,2,1,1,6,2,1.16
13587,104.045943,30.697954,43.56,2,1,2,9,2,3,1,1,3,1,0.56
13588,104.055157,30.684238,60.41,3,1,1,6,3,3,0,1,5,2,0.55
13589,104.06255,30.698014,58.8,3,1,1,6,1,2,0,1,5,2,0.609
13590,104.055157,30.684238,73.13,3,1,1,6,4,2,0,5,5,2,0.74
13591,104.093738,30.682859,49.88,2,1,1,6,3,2,0,1,4,1,0.5
13592,104.031476,30.698955,47.29,2,1,1,6,1,2,0,1,5,2,0.536
13593,104.031476,30.698955,57.47,2,1,1,10,4,1,0,3,5,2,0.65
13594,104.054964,30.668421,55.63,2,1,2,6,3,3,0,5,5,2,0.67
13595,104.06255,30.698014,35.72,2,1,1,1,2,2,0,1,3,1,0.28
13596,104.031476,30.698955,94.36,3,1,1,2,1,2,0,1,6,2,1.18
13597,104.0094,30.723429,199.74,2,1,3,2,2,2,1,1,1,1,1.5
13598,104.055157,30.684238,62.58,3,1,1,2,1,2,0,1,5,2,0.56
13599,104.00519,30.711907,85.05,1,3,1,9,3,1,1,1,5,2,1.19
13600,104.045442,30.722112,92.17,2,1,1,9,2,0,1,1,5,2,1.18
13601,104.058765,30.69756,80.99,1,1,3,5,2,2,1,1,5,2,1.42
13602,104.059439,30.704977,36.87,2,1,1,9,2,2,0,1,4,1,0.418
13603,104.00519,30.711907,83.03,1,1,3,9,3,2,1,1,5,2,1.42
13604,104.081153,30.692591,65.57,3,1,3,5,3,2,1,1,5,2,1.26
13605,104.081153,30.692591,73.01,2,1,1,6,3,2,1,1,5,2,0.85
13606,104.071056,30.713695,62.19,3,1,1,9,4,0,0,1,5,2,0.71
13607,104.081153,30.692591,63.8,3,1,1,10,1,2,0,1,5,2,0.6
13608,104.071056,30.713695,84,3,3,2,2,3,2,1,1,6,2,1.095
13609,104.071056,30.713695,57.28,3,1,3,3,2,3,1,1,5,2,0.77
13610,104.071056,30.713695,93.47,2,1,1,2,3,2,1,1,6,2,1.51
13611,104.071056,30.713695,53.02,2,1,2,1,3,2,1,1,4,1,0.68
13612,104.071056,30.713695,32.25,1,3,3,6,2,0,1,1,4,1,0.46
13613,104.10919,30.759284,45.28,1,1,3,6,2,2,1,1,4,1,0.368
13614,104.032417,30.70297,71.07,3,1,1,6,1,3,0,1,5,2,0.99
13615,104.081153,30.692591,68.12,2,1,2,2,2,2,1,1,6,2,0.75
13616,104.058765,30.69756,37.15,2,1,3,2,2,2,1,1,3,1,0.49
13617,104.035722,30.680946,106,2,1,1,6,1,3,0,1,6,2,1.2
13618,104.045943,30.697954,88.69,1,1,2,9,3,3,1,1,5,2,1.95
13619,104.045943,30.697954,47.52,3,1,1,9,4,3,0,1,5,2,0.538
13620,104.081153,30.692591,65.81,1,1,3,9,3,2,1,1,5,2,1.17
13621,104.081153,30.692591,65.96,3,1,1,6,1,2,0,1,5,2,0.57
13622,104.081153,30.692591,37.54,3,1,1,9,2,1,1,1,2,1,0.48
13623,104.058765,30.69756,115.13,2,1,2,6,3,2,1,1,5,2,1.35
13624,104.071056,30.713695,51.17,1,1,2,6,2,2,1,1,5,2,0.86
13625,104.093738,30.682859,145,3,1,1,6,1,3,0,1,9,4,1.3
13626,104.058765,30.69756,65.17,2,1,1,6,1,3,0,1,5,2,0.639
13627,104.058765,30.69756,46.89,2,1,1,6,4,2,0,1,4,1,0.46
13628,104.045442,30.722112,72.92,3,1,1,2,3,3,0,1,5,2,0.89
13629,104.059439,30.704977,84.57,2,1,1,6,1,2,0,1,5,2,0.88
13630,104.045943,30.697954,47.79,2,1,1,3,4,2,0,1,4,1,0.7
13631,104.081153,30.692591,54.3,3,1,1,6,1,2,0,1,5,2,0.53
13632,104.054964,30.668421,45.79,2,1,1,6,3,3,1,1,3,1,0.555
13633,104.058765,30.69756,36,2,3,3,9,2,0,1,1,5,2,0.69
13634,104.028661,30.695159,88.29,3,1,1,9,3,3,0,1,5,2,1.02
13635,104.054964,30.668421,54.18,2,1,2,9,4,1,0,5,5,2,0.52
13636,104.055157,30.684238,50.1,3,1,1,10,2,2,1,1,4,1,0.81
13637,104.055157,30.684238,49.32,3,1,1,4,2,2,1,1,4,1,0.688
13638,104.054964,30.668421,67.69,2,1,2,6,3,3,1,1,5,2,1.5
13639,104.031476,30.698955,49.02,3,1,1,6,2,3,1,1,3,1,0.63
13640,104.059439,30.704977,62.95,1,1,1,6,3,2,0,1,4,1,0.78
13641,104.045943,30.697954,43.4,2,1,2,6,2,3,1,1,4,1,0.68
13642,104.093738,30.682859,64.32,3,1,1,8,1,2,0,1,5,3,0.63
13643,104.045943,30.697954,61.92,1,1,2,6,3,3,1,1,5,2,1.26
13644,104.047248,30.702914,71,1,1,1,6,1,2,0,1,5,2,0.78
13645,104.06255,30.698014,50.11,3,1,1,2,4,2,0,1,4,1,0.48
13646,104.00519,30.711907,72.09,1,1,1,6,3,2,1,1,5,2,0.899
13647,104.045943,30.697954,73.52,3,1,2,1,3,3,1,1,6,2,1.49
13648,104.047248,30.702914,61.85,3,1,1,2,1,3,0,1,5,2,0.65
13649,104.045943,30.697954,83.27,3,1,1,1,1,2,0,1,5,2,0.87
13650,104.047248,30.702914,69.78,3,1,1,10,1,2,0,1,5,2,1.15
13651,104.055157,30.684238,78.36,1,1,1,1,1,1,0,1,5,2,0.97
13652,104.032417,30.70297,81.55,1,1,1,9,1,2,0,1,5,2,0.97
13653,104.0094,30.723429,59.48,1,1,3,9,3,3,1,1,5,1,1.204
13654,104.059439,30.704977,53.71,1,1,1,6,1,2,0,1,5,2,0.66
13655,104.047248,30.702914,71,1,1,1,2,1,2,0,1,6,2,0.85
13656,104.045442,30.722112,70.03,3,1,1,6,3,1,1,3,5,2,0.88
13657,104.055157,30.684238,72.05,1,1,2,5,2,1,1,1,5,2,0.9
13658,104.00519,30.711907,46.36,2,1,1,6,3,1,0,1,4,1,0.434
13659,104.055157,30.684238,60.33,2,1,1,10,1,3,0,1,5,2,0.7
13660,104.071056,30.713695,75.32,2,1,1,2,4,2,0,1,5,2,0.77
13661,104.081153,30.692591,58.3,3,1,1,2,1,2,0,1,4,1,0.42
13662,104.04611,30.682512,96.57,2,1,1,10,1,2,0,1,6,2,0.89
13663,104.06255,30.698014,98.52,1,1,1,5,1,3,0,1,5,2,1.59
13664,104.06255,30.698014,74.89,2,1,1,1,4,2,0,1,5,2,0.769
13665,104.035722,30.680946,65.71,1,1,1,2,1,2,0,1,5,2,0.85
13666,104.045442,30.722112,79.38,2,1,1,6,2,3,1,1,5,2,1.11
13667,104.081153,30.692591,89.29,1,1,3,2,3,1,1,1,5,2,1.7
13668,104.055157,30.684238,55.08,2,1,1,2,1,2,0,1,5,2,0.5
13669,104.035722,30.680946,64.59,3,1,1,9,1,2,0,1,5,2,0.55
13670,104.058765,30.69756,58.44,1,3,1,10,2,2,1,1,5,2,1.05
13671,104.081153,30.692591,90.12,2,1,3,3,3,2,1,1,5,2,1.75
13672,104.081153,30.692591,92.75,2,1,1,2,1,3,0,1,5,2,1.01
13673,104.00519,30.711907,52.47,1,1,1,6,2,1,0,1,4,1,0.52
13674,104.045943,30.697954,80.03,3,1,2,5,3,3,1,1,6,2,1.58
